0,0.324216406638078,0,0,0,392.659306060265,-0
0.001,0.324474762681388,0.578502825631131,0.0162637165194883,-0.00098656156972423,763.068924931453,-434.036475767346
0.002,0.325494694131198,1.52015670521488,0.0320943609807212,-0.00191400947306565,1115.49285484877,-856.515379826328
0.003,0.327626852300231,2.79642467845303,0.0470703932165343,-0.00276845463642115,1428.72944896841,-1256.18689677767
0.004,0.331182713510444,4.35752008712126,0.0607930297694605,-0.00354210875382702,1681.74022550199,-1622.40852887088
0.005,0.336413680132303,6.13338393244625,0.0728968627421411,-0.00423058898523817,1855.28840215842,-1945.42848562208
0.006,0.343490671707246,8.02573842115254,0.0830595899195813,-0.00482947453350779,1851.50507310765,-2216.64535557893
0.007,0.35226823499759,9.39917825240324,0.0910105970684996,-0.00532884260054453,1131.9872629011,-2428.83714566468
0.008,0.36221689898596,10.4789969555577,0.0965381638833273,-0.00571124260903937,1015.50181711852,-2576.35358921567
0.009,0.37317371986744,11.4010908908184,0.09949510169813,-0.00595987151122711,814.290379895661,-2655.26660191251
0.01,0.384937973353261,12.0801744360823,0.0998026728428271,-0.0060557322593111,531.036493010538,-2663.47487924765
0.011,0.397227380112574,12.4396525123331,0.097452687278662,-0.00597930481225997,177.377314007538,-2600.75985029642
0.012,0.409689575875795,12.4165894632361,0.0925077206834498,-0.00571368418307811,-231.218607194378,-2468.7914978475
0.013,0.421917464240225,11.9648655248013,0.0850994481794535,-0.00524807995498847,-676.831498343404,-2271.0838899151
0.014,0.433467013391997,11.0568933510555,0.0754251380736122,-0.00458098430075617,-1140.55724689078,-2012.90160674579
0.015,0.443876046512347,9.68390751166747,0.0637423989748682,-0.00372240960544838,-1603.86363909277,-1701.11955498339
0.016,0.452682683108929,7.85502215982073,0.0503623201635744,-0.00269481390059111,-2049.67586721921,-1344.03990189275
0.017,0.459442353966601,5.59538216498447,0.0356411878713231,-0.00153259876141151,-2463.09351927352,-951.171004320829
0.018,0.463742675143343,2.94379668751609,0.0199709980514307,-0.000280305407995304,-2831.70907181975,-532.974219109929
0.019,0.465215860036356,-0.0497565961729767,0.00376901826699537,0.0010102009952354,-3145.55705594134,-100.585336921557
0.02,0.463548714355158,-3.32642012350886,-0.0125333233564292,0.00228319966030716,-3396.76483144797,334.481942842439
0.021,0.458490555392261,-6.82028493534672,-0.0285019262469989,0.0034828901240724,-3578.99787922633,760.642600109551
0.022,0.44985960389974,-10.4595855606682,-0.0437115766650936,0.00455719817777507,-3686.63276011927,1166.54878134511
0.023,0.437568501624036,-14.0350478415743,-0.0577572703422273,0.00546183715640027,-3085.90217347363,1541.39197146256
0.024,0.422056550586617,-16.9661812321324,-0.070264996979885,0.00617242413503333,-2881.49095466593,1875.19080416879
0.025,0.403667510666903,-19.7906322188929,-0.0809016994374952,0.0066730128974531,-2753.77377198729,2159.05684689985
0.026,0.382531802431265,-22.4453056032694,-0.0893841424151267,0.00695488938884077,-2540.78484043622,2385.43128299489
0.027,0.358862998478072,-24.841444966707,-0.0954864544746662,0.00702417519357296,-2235.52261731789,2548.28618870979
0.028,0.332966948499502,-26.8832481983128,-0.0990461425696654,0.00690257195261961,-1830.97498057866,2643.285045443
0.029,0.305248728758194,-28.4681844085178,-0.0999684189283306,0.00662683395355941,-1320.85811391708,2667.89821303719
0.03,0.276218826262362,-29.488282524234,-0.0982287250728712,0.00624660548415483,-700.812968751995,2621.47028931921
0.031,0.246497360436948,-29.8328427235692,-0.0938733857653907,0.00582022104431644,29.9494312739768,2505.23756222238
0.032,0.216814702680996,-29.392992554858,-0.0870183754669546,0.00540821967737514,866.624449700593,2322.29508977355
0.033,0.1880064859619,-28.0683827703588,-0.0778462301567018,0.00506469523136127,1796.60112614185,2077.51428454261
0.034,0.161000819648114,-25.7760568883632,-0.0666011867434246,0.00482722538636562,2797.396263781,1777.41319712503
0.035,0.136795684051267,-22.4611178899214,-0.0535826794978796,0.00470693477962634,3835.21649731558,1429.98295276255
0.036,0.116425114904361,-18.1082814007732,-0.0391373666837206,0.00468104861137864,4864.72104601665,1044.47496277136
0.037,0.100913986773965,-12.7528332824836,-0.0236498997023826,0.00469072814377854,5830.52989372596,631.154576924237
0.038,0.0912229326370666,-6.48905090988479,-0.00753268055279431,0.00464662739852739,6670.81733954181,201.027736575363
0.039,0.0881869891395895,0.526008991774045,0.00878511965507353,0.00444318196560749,7322.93404347566,-234.452092774335
0.04,0.0924535406554598,8.07513761938628,0.0248689887164853,0.00398023455878123,7730.470970565,-663.688905636483
0.041,0.104418593892892,15.8041042386121,0.0402906435713663,0.00318823756637486,7186.85846302877,-1075.25293626209
0.042,0.123746266536687,22.815342416222,0.054639434673427,0.00207021194399896,6892.48522639377,-1458.1850117196
0.043,0.14994318620062,29.5021884933896,0.0675332808121025,0.000682009265037468,6434.98293902298,-1802.28837397454
0.044,0.182553074390835,35.5973584790939,0.0786288432136601,-0.000880053844959701,5714.27699160633,-2098.40020030022
0.045,0.220858553598114,40.8560779413239,0.0876306680043872,-0.00247603667960283,4770.05331121489,-2338.63559194398
0.046,0.263919909096977,45.0807992885326,0.0942990535892795,-0.00394299136350437,3656.08576260496,-2516.59753409024
0.047,0.310628314591825,48.1321100994086,0.09845643345292,-0.00511965548599271,2433.72196297145,-2627.54723628644
0.048,0.359766607540212,49.9328749549399,0.0999921044203815,-0.00586954378329381,1165.0733167818,-2668.53031748172
0.049,0.410070900232627,50.4659080081599,0.098865174473784,-0.00609790589230992,-92.9470447421181,-2638.45547561691
0.05,0.460287131030515,49.7664541501574,0.0951056516295174,-0.00576023966073714,-1292.95155424461,-2538.12354693769
0.051,0.509218255274416,47.9113148874613,0.0888136448813565,-0.00486243229279394,-2399.44524324144,-2370.20618123571
0.052,0.555759699934481,45.0065620613174,0.0801566984870828,-0.00345437587838509,-3389.3281107472,-2139.1747008619
0.053,0.598922547372113,41.1755293557036,0.0693653305812866,-0.00161972481062921,-4250.91626496291,-1851.18103785578
0.054,0.63784538389245,36.5483117503376,0.0567268949126735,0.000535595802230018,-4981.99294769163,-1513.89391961045
0.055,0.671796719497061,31.2534863535705,0.042577929156495,0.00289414425830524,-5587.39256223793,-1136.29466514695
0.056,0.700170360846844,25.4123071951727,0.0272951935517423,0.00533581929526708,-6076.5263398431,-728.438029548153
0.057,0.722476188512712,19.1352822098592,0.0112856384873548,0.00774441997912449,-6461.12729861998,-301.184464815666
0.058,0.738328581505281,12.5208292185911,-0.00502443181797827,0.0100120607407776,-6753.36194603047,134.089073453502
0.059,0.747434374125348,5.65561683103654,-0.0212007109922068,0.0120419109978769,-6964.34775694391,565.79207291231
0.06,0.749581831123581,-1.38380094111524,-0.0368124552684689,0.0137498512531759,-7103.03668869818,982.429097920112
0.061,0.744631765266664,-8.52838013164448,-0.0514439533781519,0.0150656318581505,-7175.36235118056,1372.90589128488
0.062,0.7325679119254,-15.4283135915947,-0.0647055961569457,0.0159364586127804,-6401.30186375381,1726.82479338182
0.063,0.713946046854073,-21.8065341976708,-0.0762442511011459,0.016347676960418,-6346.5208972469,2034.76161219411
0.064,0.688983162714347,-28.0994176660731,-0.0857526656193663,0.0162849289714884,-6227.4449125203,2288.51657174952
0.065,0.657799233275088,-34.2357971016783,-0.0929776485888266,0.0157468107540374,-6031.31741364003,2481.33265666996
0.066,0.62059170202222,-40.1311595881103,-0.0977268123568173,0.0147557272863042,-5742.32814296056,2608.07553873081
0.067,0.577651329453469,-45.6824757395772,-0.0998736956606018,0.0133624476142215,-5339.22451733933,2665.3702943263
0.068,0.529383439531749,-50.7627542590223,-0.0993611310520016,0.0116508940985513,-4795.40403454555,2651.69127231105
0.069,0.4763344503771,-55.2160504371728,-0.0962027671586124,0.0097421435802105,-4079.7986561976,2567.40271920974
0.07,0.419222766887582,-58.8539410425333,-0.0904827052466049,0.00779584530870523,-3159.00366395592,2414.74908001948
0.071,0.35897186641779,-61.4549507797659,-0.0823532597628415,0.00600638917279971,-2001.12705976092,2197.79523287837
0.072,0.296741696881331,-62.7688479808359,-0.0720309024887902,0.00459051154689927,-581.717917454885,1922.31824903694
0.073,0.233952456759665,-62.5279357800027,-0.059790498305753,0.00376319906806544,1108.21235843472,1595.65356035971
0.074,0.172292786575598,-60.467185684764,-0.0459579860621543,0.00370054654855267,3052.69969510906,1226.49963062747
0.075,0.113703008965934,-56.3539979691844,-0.0309016994375017,0.00449233206547853,5201.4063463786,824.686331872748
0.076,0.0603242097687982,-50.0263255126486,-0.0150225589120754,0.00609339157976167,7462.81469447296,400.913193450675
0.077,0.0144066273026097,-41.4349582557358,0.00125660398833506,0.0082896812597939,9703.27063775833,-33.5355062219998
0.078,-0.0218233484109984,-30.682535657561,0.0175023058975664,0.0106984929971064,11754.9017972089,-467.091218694014
0.079,-0.0463295246566001,-18.0495063042364,0.0332819544522989,0.0128180269268334,13433.8251593471,-888.209174072572
0.08,-0.0574475256010322,-3.99725245457083,0.048175367410171,0.0141269417764098,14567.0395751439,-1285.67579645477
0.081,-0.0540552411847294,10.8575538695067,0.061785961309033,0.0142128905944188,15008.3412671813,-1648.9073002678
0.082,-0.0360061854031792,25.1138949627317,0.0737513117358168,0.0129178766640451,13965.5104722325,-1968.23151649719
0.083,-0.00404273519805624,38.6519077757657,0.0837528040042135,0.0103802284640486,13000.4298993498,-2235.14544428163
0.084,0.0408705850838483,50.9128400192604,0.0915241172620945,0.00695103668778118,11431.5484474333,-2442.54166976877
